,,,,,,,,,,,,,,,,,,,, strut Time,strut time ,Tag Colours,Tag Colours,num of Struts,Distance to Hens category,distance to hens comments,Fights,copulation Tag Colours,copulation,copulation time,num copulations,OTHER FIGHTS AND COMMENTS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1988-04-09,5:50,,CORDINGLY,Boyce/McDonald ,,0,100,N,N,,,Dry,,,6:00,6,11,females clustered around stake. ,,,,,,,,,unmarked,,6:26,1,females all left by 6:45 -- strutting markedly - reduced strutting frequency. Copulation: bird to right of stake by 10m. 
,,,,,,,,,,,,,,,,6:13,6,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6:27,6,8,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6:41,6,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1988-04-10,5:09,6:34,CORDINGLY,Johnsons,,5,0,N,N,,,1 inch new snow,,,5:50,6,1,by male at stake,6:09,6:14,NA,NA,18,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1988-04-11,3:00,6:32,CORDINGLY,White/Johnsons,,,5,N,N,,Common net + 1 male caught in spotlight,,,,6:10,7,10,1 male chased off by all males,6:25,6:30,Orange,Purple,31,1,,,Unmarked,,,2,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
,,,,,,,,,,,,,,,,6:48,7,11,,6:30,6:35,Green,White,27,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,6:34,6:39,Blue,Purple,29,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-04-12,6:00,6:34,CORDINGLY,Koeppen,,0-5,20,N,N,,Golden Eagle 1/4 mile to East,Clear and dry,,,6:15,5,6,Fight green ? Green lost,,,,,,,,,,,,,Not much strutting occured after hens left 
,,,,,,,,,,,,,,,,6:22,,,Fight green ? Green won,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6:30,,,5 hens flew off NW,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1988-04-14,5:38,6:33,CORDINGLY,Koeppen,,0-5,20,N,N,,Hazy on Horizons,Clear no frost,Raptor ,6:26,5:47,5,5,all females by male by stake,6:27,6:32,Orange,Purple,20,1,5 ft and hen moved away,,unmarked,,6:05,2,6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. 
,,,,,,,,,,,,,,,,6:00,6,6,,6:34,6:39,White,Red,4,4,no one around,stand off with BB ,,,,,
,,,,,,,,,,,,,,,,6:09,8,6,"only males left, unmarked male stuts around stake probably master cock. Hens and some males take off to NE ",6:41,6:46,Red,Blue,23,3,25 yds was chasing hens,,,,,,
,,,,,,,,,,,,,,,,6:52,5,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1988-04-15,5:37,6:30,CORDINGLY,Koeppen,,0-5,40,N,N,,Hazy on Horizons,Clear and dry no frost,Coyotes,6:45,5:45,5,1,,6:13,6:18,Orange,Purple,30,1,,,,,,,"OP chased hens to north. 5:58 copulation? 6:25: golden eagle flew over. 
Hens are moving to north. RB + OP fight, OP won. Pair of coyotes moved by at 6:45 50-100 yards away, no effect on birds. 6:49 fight + BB + WR appears to be even matchup, BB walked off. By 7:00, all activity stopped - no hens on lek, moved to north. "
,,,,,,,,,,,,,,,,5:54,5,5,Hens clustering,6:22,6:27,White,Red,17,3,,Interrupted by golden eagle,,,,,
,,,,,,,,,,,,,,,,6:02,5,7,Hens not clustered around a male yet,6:06,6:11,Blue,Blue,34,3,,,,,,,
,,,,,,,,,,,,,,,,6:12,6,8,,8:00,,Orange,Purple,32,1,,,,,,,
,,,,,,,,,,,,,,,,6:16,6,3,5 hens flew NE,6:30,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1988-04-16,5:53,6:37,CORDINGLY,Koeppen,,0-5,20,N,N,,Light fog + Hazy horizens,Frosted a little ,,,5:53,6,11,male by stake has 5 females around him,6:09,6:14,Orange,Purple,31,1,,,Orange,Purple,,1,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
,,,,,,,,,,,,,,,,6:05,6,9,female start to move to N,6:15,6:20,White,Red,33,3,,,unmarked,,,1,
,,,,,,,,,,,,,,,,6:21,6,6,all females scattered ,6:23,6:28,Blue,Blue,30,3,,,,,,,
,,,,,,,,,,,,,,,,6:44,6,6,female move back towards stake,6:36,6:41,Red,Blue,25,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,6:59,7:04,Orange,Purple,32,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,7:08,7:13,White,Red,29,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,7:17,7:22,Blue,Blue,22,3,,,,,,,
21,1988-04-22,6:00,too cloudy to tell,CORDINGLY ,Koeppen,,0-5,100,Yes (like hell),N,,Still snowing - wet snow,6 inches snow on ground,,,6:06,0,0,nothing that resembles a grouse I'm out of here,,,,,,,,,,,,,I can't find the lek - no sounds of strutting males - I'm in the general location
,,,,,,,,,,,,,,,,6:19,0,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1988-04-24,,6:08,CORDINGLY,Johnsons ,,15-20,50,N,N,,,Snow cover,,,6:16,6,0,"No strutting, very dispersed",,,,,,,,,,,,,Marked male: WR
,,,,,,,,,,,,,,,,6:21,1,0,"Everyone left but the ""Tailless wonder""",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-04-29,5:32,,CORDINGLY ,White,,0,30,N,N,,,,,,5:33,8,0,,6:00,6:05,Blue,Blue,0,,,,,,,,"Tailless wonder present!5:51 - 4 males wandered off to N - feeding. R on right (W/R?), + P on right. 6:12 - all birds but tailess take flight. Tailess and UM eat and looked at each other from 2 feet apart for 15 minutes, then unmarked male walked off. 6:11 - B/B walked off (N) and began to feed. "
,,,,,,,,,,,,,,,,5:52,4,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,6:13,1,0,tailess - flew 20sec later,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
