1989 strut frequency data,,,,,,,,,,,,,
,,,,,,,,,,,,,
MALARIA:,,,BREED,,DIST. TO HENS,,,,,,,,
with mal = 1,,,breed = 1,,0 = no hens on lek,,,,,,,,
without mal = 0,,,no breed = 0,,1 = 0 to 5 m,,,,,,,,
,,,,,2 = 5 to 10 m,,,,,,,,
,,,,,3 = > 10 m,,,,,,,,
,,,,,4 = unknown,,,,,,,,
,,,,,,STRUTS/,TIME,,TIME TO,DIST TO,,,
YEAR,LEK,L TAG,R TAG,AGE,DATE,5 MIN,STRUT,SUNRISE,SUNRISE,HENS,BREED,MALARIA,LICE
---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------
89,Long Lake,RB1660,B1661,adult,May 07,25,0.240277778,0.247222222,0.006944444,1,1,0,
89,Long Lake,RB1660,B1661,adult,May 10,29,0.239583333,0.245833333,0.00625,1,1,0,
89,Long Lake,RB1660,B1661,adult,May 04,26,0.242361111,0.249305556,0.006944444,1,1,0,
89,Long Lake,RB1660,B1661,adult,May 08,0,0.254166667,0.246527778,-0.007638889,3,1,0,
89,Long Lake,RW1429,R1705,adult,May 04,27,0.284027778,0.249305556,-0.034722222,3,0,1,
89,Long Lake,W1441,R844,adult,Apr 27,20,0.275694444,0.256944444,-0.01875,2,0,0,
89,Long Lake,W1441,R844,adult,May 08,5,0.248611111,0.246527778,-0.002083333,3,0,0,
89,Long Lake,W1441,R844,adult,May 07,0,0.2625,0.247222222,-0.015277778,3,0,0,
89,Long Lake,W438,B248,adult,May 03,36,0.250694444,0.249305556,-0.001388889,1,0,0,
89,Long Lake,W438,B248,adult,May 04,35,0.298611111,0.249305556,-0.049305556,2,0,0,
89,Long Lake,W438,B248,adult,May 02,17,0.253472222,0.25,-0.003472222,2,0,0,
89,Long Lake,W438,B248,adult,May 08,36,0.243055556,0.246527778,0.003472222,3,0,0,
89,Long Lake,W470,O31,adult,May 02,35,0.242361111,0.25,0.007638889,1,0,0,
89,Long Lake,W470,O31,adult,May 03,0,0.261805556,0.249305556,-0.0125,3,0,0,
89,Long Lake,Y,G381,adult,May 04,5,0.257638889,0.249305556,-0.008333333,2,0,0,
89,Long Lake,Y,G381,adult,Apr 17,4,0.263888889,0.270833333,0.006944444,3,0,0,
89,Long Lake,Y,G381,adult,May 07,0,0.265277778,0.247222222,-0.018055556,3,0,0,
89,Long Lake,Y,G381,adult,May 08,0,0.254166667,0.246527778,-0.007638889,3,0,0,
89,Long Lake,Y1116,Y1118,adult,May 03,32,0.25,0.249305556,-0.000694444,1,0,0,
89,Long Lake,Y1116,Y1118,adult,Apr 03,17,0.288194444,0.279861111,-0.008333333,1,0,0,
89,Long Lake,Y1116,Y1118,adult,May 02,0,0.246527778,0.25,0.003472222,3,0,0,
89,Long Lake,Y1116,Y1118,adult,Apr 27,0,0.259027778,0.256944444,-0.002083333,3,0,0,
89,Long Lake,Y1116,Y1118,adult,May 08,30,0.243055556,0.246527778,0.003472222,3,0,0,
89,Long Lake,Y163,R865,adult,May 04,19,0.261805556,0.249305556,-0.0125,3,0,0,
89,Long Lake,Y163,R865,adult,Apr 17,3,0.26875,0.270833333,0.002083333,3,0,0,
,,,,,,,,,,,,,
89,Viewpoint,B1654,B1655,adult,Apr 10,26,0.284027778,0.277083333,-0.006944444,1,0,1,
89,Viewpoint,B1654,B1655,adult,Apr 10,29,0.297222222,0.277083333,-0.020138889,1,0,1,
89,Viewpoint,B1654,B1655,adult,Apr 05,38,0.268055556,0.279166667,0.011111111,1,0,1,
89,Viewpoint,G1580,B1662,adult,May 07,27,0.261111111,0.247222222,-0.013888889,0,0,0,
89,Viewpoint,G1580,B1662,adult,May 07,26,0.266666667,0.247222222,-0.019444444,0,0,0,
89,Viewpoint,G1587,O1325,adult,Apr 05,26,0.263194444,0.279166667,0.015972222,1,0,1,
89,Viewpoint,O1315,W1448,adult,May 07,10,0.241666667,0.247222222,0.005555556,0,0,0,
89,Viewpoint,O1315,W1448,adult,Apr 30,5,0.270138889,0.252777778,-0.017361111,0,0,0,
89,Viewpoint,O1315,W1448,adult,May 07,12,0.242361111,0.247222222,0.004861111,0,0,0,
89,Viewpoint,O1315,W1448,adult,May 07,33,0.25625,0.247222222,-0.009027778,0,0,0,
89,Viewpoint,O1315,W1448,adult,May 07,8,0.235416667,0.247222222,0.011805556,0,0,0,
89,Viewpoint,O1315,W1448,adult,Apr 30,17,0.254861111,0.252777778,-0.002083333,0,0,0,
89,Viewpoint,O1315,W1448,adult,May 16,10,0.234722222,0.243055556,0.008333333,0,0,0,
89,Viewpoint,O1315,W1448,adult,Apr 20,0,0.271527778,0.268055556,-0.003472222,0,0,0,
89,Viewpoint,O1315,W1448,adult,Apr 20,5,0.264583333,0.268055556,0.003472222,0,0,0,
89,Viewpoint,O1315,W1448,adult,Apr 20,6,0.284722222,0.268055556,-0.016666667,0,0,0,
89,Viewpoint,O1315,W1448,adult,May 04,30,0.24375,0.249305556,0.005555556,2,0,0,
89,Viewpoint,O1316,O1324,adult,Apr 10,27,0.292361111,0.277083333,-0.015277778,1,1,1,
89,Viewpoint,O1316,O1324,adult,Apr 10,26,0.279861111,0.277083333,-0.002777778,1,1,1,
89,Viewpoint,O1316,O1324,adult,Apr 05,28,0.268055556,0.279166667,0.011111111,1,1,1,
89,Viewpoint,O1361,B1672,adult,May 07,10,0.266666667,0.247222222,-0.019444444,0,0,0,
89,Viewpoint,O1361,B1672,adult,May 07,7,0.273611111,0.247222222,-0.026388889,0,0,0,
89,Viewpoint,W670,W671,adult,Apr 05,35,0.2625,0.279166667,0.016666667,1,0,0,
89,Viewpoint,W670,W671,adult,May 04,6,0.249305556,0.249305556,0,2,0,0,
89,Viewpoint,Y1241,Y1242,adult,Apr 30,6,0.238194444,0.252777778,0.014583333,0,0,0,
89,Viewpoint,Y1241,Y1242,adult,Apr 30,4,0.254861111,0.252777778,-0.002083333,0,0,0,
89,Viewpoint,Y1241,Y1242,adult,Apr 30,3,0.261805556,0.252777778,-0.009027778,0,0,0,
89,Viewpoint,Y1241,Y1242,adult,Apr 10,0,0.288194444,0.277083333,-0.011111111,2,0,0,
89,Viewpoint,Y1241,Y1242,adult,Apr 05,3,0.272222222,0.279166667,0.006944444,2,0,0,
,,,,,,,,,,,,,
89,Mud Springs,b,,,Apr 30,2,0.2875,0.252777778,-0.034722222,0,0,0,
89,Mud Springs,b,,,Apr 11,28,0.267361111,0.276388889,0.009027778,1,0,0,
89,Mud Springs,b,,,Apr 14,32,0.278472222,0.275,-0.003472222,1,0,0,
89,Mud Springs,b,,,Apr 13,20,0.296527778,0.275,-0.021527778,1,0,0,
89,Mud Springs,G1029,G1032,adult,Mar 27,27,0.263194444,0.247916667,-0.015277778,3,0,0,
