"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","red blue","1660","RB1660","blue","1661","B1661","adult",NA,"5:54, 5:55",NA,NA,NA,"6:06","6:11","0","0","3",NA,"(?)",NA,"yes","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","green","1084","G1084","red","883","R883","adult",NA,"5:54, 5:55",NA,NA,NA,"6:15","6:17","0","0","3",NA,NA,NA,"no","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","blue","948","B948","yellow","1142","Y1142","adult",NA,"5:54, 5:55",NA,NA,NA,"6:15","6:20","8","8","3","Wandered by within 15 m","2 standoff w/same UM male; last standoff with UM",NA,"no","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","green","1066","G1066","orange","705","O705","adult",NA,"5:54, 5:55",NA,NA,NA,"6:25","6:30","8","8","3",NA,NA,NA,"no","no","yes","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","red blue","1660","RB1660","blue","1661","B1661","adult",NA,"5:54, 5:55",NA,NA,NA,"6:44","6:49","29","29","1",NA,NA,NA,"yes","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:43","5:53","35","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder, floppy","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"strut","red blue","1660","RB1660","blue","1661","B1661","adult",NA,"5:53, 5:54",NA,NA,NA,"5:45","5:50","29","29","1",NA,NA,NA,"yes","no","no","Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:03","5:53","37","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder, floppy","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"strut","green","1084","G1084","red","883","R883","adult",NA,"5:53, 5:54",NA,NA,NA,"5:50","5:55","0","0","2",NA,"Standoff w/UM male whole time",NA,"no","no","no","Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder, floppy","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"strut","orange","1317","O1317","white","1439","W1439","adult",NA,"5:53, 5:54",NA,NA,NA,"5:50","5:55","21","21","1",NA,"Last stare down with UM male",NA,"no","no","no","Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"strut","white",NA,NA,"blue",NA,NA,NA,NA,"5:53",NA,NA,NA,"5:58","6:00","20","20","3",NA,"Couldn't see hen anymore due to cows",NA,NA,NA,NA,"Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"binder","57","1989","5","10","5:40","White","long_lake","None","15 to 25","20","no","no",NA,NA,"Clear - cow on lek",NA,NA,"strut","yellow",NA,NA,"yellow",NA,NA,NA,NA,"5:53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lek had been disturbed earlier - 2 males returning to lek at (?). 5:59 - cows wandering back onto lek. 6:09 cow chased birds off lek. "
"floppy",NA,"1989","5","3",NA,NA,"long_lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strut","yellow","1116","Y1116","yellow","1118","Y1118","adult",NA,"5:59",NA,NA,NA,"6:00",NA,NA,"32","1",NA,NA,NA,"no","no","no",NA
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","red, green","1084","G1084","red","883","R883","adult",NA,"6:04, 6:32",NA,NA,NA,"6:32","6:37","0","0","3",NA,NA,NA,"no","no","no","B/ R or P? "
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","orange, yellow","163","Y163","red","865","R865","adult",NA,"6:03, 6:30",NA,NA,NA,"6:27","6:32","3","3","3",NA,NA,NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","47","1989","4","18","4:30","White/Cole","long_lake","Spotlighting",NA,"1","no","no",NA,NA,"Clear","??","none birds flew","strut","orange, green","1576","G1576","white","1440","W1440","adult",NA,"6:03, 6:30",NA,NA,NA,"6:32","6:37","19","19","1","1 walked by",NA,NA,"no","no","no","2 breeding centers on lek 1 w/2 hens 1w/7. All hens gone by 7:01. Left ~7:05 (written at top of page). Swift fox (written at top of page)"
"binder, floppy","52","1989","5","2","5:40","White","long_lake","None","5 to 10","90","no","no",NA,"Occassional sleet","Clear","prairie falcon","7:06","strut","green","1084","G1084","orange, red","883","R883","adult",NA,"6:00",NA,NA,NA,"6:25","6:30","11","11","3, 2",NA,NA,NA,"no","no","no","Drawing show relative locations of birds on scan. Y/Y in standoff w/UM male most of morning. Left 7:20 (written at top of page). Swainson's hawks flew over - grouse not disturbed.  Sunrise seen behind clouds at 6:05. Prairie hawk came back and dove at birds 7:07, came back again and dove at 7:0(?), birds sat still, birds not disturbed. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","green, orange","1317","O1317","white","1439","W1439","adult",NA,"6:03, 5:59",NA,NA,NA,"6:24","6:29","26","26","1, 2","wandered by w/n 5m",NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","blue","949","B949","green, red","900","R900","adult",NA,"6:03, 5:59",NA,NA,NA,"6:37","6:42","11","11","3",NA,NA,NA,"no","no","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","white red, red white","1429","RW1429","orange, red","1705","R1705","adult",NA,"6:03, 5:59",NA,NA,NA,"6:49","6:54","27","27","3",NA,NA,NA,"no","yes","no","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","55","1989","5","7","5:34","White/Heelb","long_lake","None","0 to 5","0","no","no",NA,NA,"Clear",NA,"6:23","strut","orange, red","150","R150","white","471","W471","adult",NA,"5:51, 5:56",NA,NA,NA,"5:46","5:51","19","19","2",NA,NA,NA,"no","no",NA,"Left 6:35 (written at top of page)"
"binder, floppy","55","1989","5","7","5:34","White/Heelb","long_lake","None","0 to 5","0","no","no",NA,NA,"Clear",NA,"6:23","strut","red","840","R840","blue, red","839","R839","adult",NA,"5:51, 5:56",NA,NA,NA,"6:15","6:20","13","13","3",NA,NA,NA,"no","no","no","Left 6:35 (written at top of page)"
"binder, floppy","45","1989","4","16","5:21","White/Slubile","long_lake","None","15","50","no","no",NA,NA,"Clear","set up net at 7:15",NA,"strut","green","1084","G1084","red","883","R883","adult",NA,"6:04, 6:32",NA,NA,NA,"6:30, 6:32","6:33","0","0","3",NA,NA,NA,"no","no","no","B/ R or P? "
"binder, floppy","50","1989","4","27","5:51","White/?/Kleene","long_lake","Spotlighting","5 to 10","90","no","no","~40","stormy","Clear",NA,NA,"strut","white","1441","W1441","red","844","R844","adult",NA,"6:10",NA,NA,NA,"6:31, 6:37","6:36","20","20","3, 2",NA,NA,NA,"no","no","yes","6:41 - Female wandered off, lek drifted towards lake. Left 7:00 (written at top of page)"
"binder, floppy","54","1989","5","4","5:34","White","long_lake","None","15 to 20","98","no","no","33","occasional snow showers","Clear",NA,NA,"strut","green","1066","G1066","orange","705","O705","adult",NA,"6:03, 5:59",NA,NA,NA,"5:55:00 AM, 5:58","6:00","8","8","2",NA,"lost fight with B/W, chased off juv, standoff wingbeat w/UM male",NA,"no","no","yes","At one point were 7 hens present. At 7:14 ~20 birds flew. On rop spot, we rocket netted 2x. Left 7:30. "
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","orange","1317","O1317","white","1439","W1439","adult",NA,"5:54, 5:55",NA,NA,NA,"6:06, 5:58","6:11","15","15","2",NA,"standoff with (?)",NA,"no","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","yellow",NA,"Y","green","381","G381","adult",NA,"5:54, 5:55",NA,NA,NA,"6:00, 6:06","6:05","0","0","3",NA,NA,NA,"no","no","no","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder, floppy","56","1989","5","8","5:42","White/Hutchinson","long_lake","None","15 to 20","20","no","no",NA,NA,"Clear",NA,"6:52","strut","green","1066","G1066","orange","705","O705","adult",NA,"5:54, 5:55",NA,NA,NA,"6:46, 6:44","6:49","6","6","1",NA,NA,NA,"no","no","yes","4 males and 2 females flew as we drove in. Left at 7: 40 - only 3 birds left RB/B + 2 hens that can't decide
"
"binder","11","1989","3","15","5:55","White","north","None","0 - 5, stronger earlier (20-50)","0","no","no",NA,"Light dusting of snow overnight","Light snow cover",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:55","6:18","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:57 - all flew S - why? No strutting. Left at 6:07. MCJ at 6:30 - no birds present"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"5:40","6:16","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"5:49","6:16","12","0","Strutting + fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"6:14","6:16","15","0","W/G - lost fight - not seen again",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"6:25","6:16","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"6:40","6:16","16","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","12","1989","3","18","5:25","White","north","None","5 to 10","80 -decreased after sun","no","no",NA,NA,"Clear","immature golden eagle","6:49","observation",NA,NA,NA,NA,NA,NA,NA,"6:46","6:16","15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:42 - all 15 birds down for 2 min - ?. 6:49 birds flew S"
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:51","6:11","17","0","Y/R, Y/B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:22","6:11","32","0","2 main areas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder, floppy","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"strut","yellow","1170","Y1170","blue","960","B960","adult",NA,"6:11, 6:00",NA,NA,NA,"6:10","6:15","10","10","0",NA,NA,NA,"no","no",NA,"2 mating areas - see back (no image on back of page was found). "
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:31","6:11","25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:54","6:11","22+11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"strut","white",NA,NA,NA,NA,NA,NA,NA,"6:11",NA,NA,NA,"6:59","7:04","12","12",NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder","13","1989","3","24","5:49","White","north","None","20 to 30","70","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:05","6:11","25","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 mating areas - see back (no image on back of page was found). "
"binder","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:57","6:49","24","33","Too dark to see females",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","orange","9","O9","white","462","W462","adult",NA,"6:49, 6:41",NA,NA,NA,"6:30","6:35","42","42","1",NA,NA,NA,"yes",NA,NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"6:49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:05","6:49","37","31","Females wandering off",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","yellow","1115","Y1115","red","879","R879","adult",NA,"6:49, 6:41",NA,NA,NA,"6:32","6:37","16","16","3",NA,"Lost standoff w/UM male just before count",NA,"yes","no","no","Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:42","6:49","30+2","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","orange","790","O790","blue","944","B944","juv",NA,"6:49, 6:41",NA,NA,NA,"6:40","6:45","24","24","3",NA,NA,NA,"no","no",NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","yellow","1115","Y1115","red","879","R879","adult",NA,"6:49, 6:41",NA,NA,NA,"6:43","6:47","21","21","1","1 passed by","Missing a few feathers",NA,"yes","no","no","Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","white","481","W481","green","388","G388","adult",NA,"6:49, 6:41",NA,NA,NA,"6:50","6:55","21","21","1","1 passed by","Standoff with UM male then sat",NA,"no","no",NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","white","481","W481","green","388","G388","adult",NA,"6:49, 6:41",NA,NA,NA,"7:14","7:19","15","15","3",NA,NA,NA,"no","no",NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder, floppy","14","1989","4","6","5:22","White","north","None","15 to 20","5","no","no",NA,NA,"Clear",NA,NA,"strut","blue","285","B285","blue","279","B279","adult",NA,"6:49, 6:41",NA,NA,NA,"7:24","7:29","5","5","3",NA,"1 UM male, standoff w/ O/B",NA,"no","no",NA,"Y/R - 1987 bird - not marked on lek - 100R. Male w/ hens at has at least (?) each air sac! B/B - missing left 1/2 of tail feathers. ""W/G"", ""O/W"", ""B/B"", ""O/R"", and ""Female Y/? W/? G/?""."
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","observation",NA,NA,NA,NA,NA,NA,NA,"6:03","~6:40","26","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","orange","9","O9","white","462","W462","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:25","6:30","24","24","1","1 wandered by",NA,NA,"yes",NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"~6:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","yes",NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","observation",NA,NA,NA,NA,NA,NA,NA,"6:17","~6:40","27","25","Hen Y/O yellow/orange",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","yellow","1115","Y1115","red","879","R879","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:27","6:32","35","35","1",NA,"Chasing a hen",NA,"yes","no","no","W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","copulation","unmarked",NA,NA,NA,NA,NA,NA,NA,"~6:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","observation",NA,NA,NA,NA,NA,NA,NA,"7:06","~6:40","29","74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","yellow",NA,"Y","orange","77","O77","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:33","6:38","37","37","1",NA,NA,NA,"no","no",NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","observation",NA,NA,NA,NA,NA,NA,NA,"7:44","~6:40","29","78","Lots of females crossing road, ?/R. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","white","432","W432","blue","234","B234","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:36","6:41","37","37","1",NA,"Chasing juvens",NA,"no","no",NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","blue","285","B285","blue","279","B279","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:46","6:51","20","20","1",NA,"Only 1/3 tail",NA,"no","no",NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","orange","790","O790","blue","944","B944","juv",NA,"~6:40, 6:40",NA,NA,NA,"6:54","6:59","26","26","1",NA,"standoff w/ B/R",NA,"no","no",NA,"W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","white","660","W660","yellow","1113","Y1113","adult",NA,"~6:40, 6:40",NA,NA,NA,"6:57","7:02","23","23","3",NA,NA,NA,"no","no","no","W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder, floppy","15","1989","4","8","5:55","White","north","None","5 to 10","100","light","no",NA,NA,"Snow covered (light)","me","7:30","strut","red","1715","R1715","green","1598","G1598","adult",NA,"~6:40, 6:40",NA,NA,NA,"7:30","7:35","0","0","2","wandering hen 10m","Chasing off 2 juveniles",NA,"yes","yes","no","W/B standoff and wingbeat with unmarked male. Marked hen cluster. "
"binder","16","1989","4","20","5:48","White","north","None","Calm","2 to 5","no","no",NA,NA,"Clear","2 golden eagle","6:11","observation",NA,NA,NA,NA,NA,NA,NA,"5:50","6:02","39","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"?. Mark done up at 7:22 and flushed birds. Stopped 7:22. Predator disturbance - all birds go down. Eagle sat on ridge. at 6:48 birds got back up but eagle sat there. """
"binder, floppy","16","1989","4","20","5:48","White","north","None","Calm","2 to 5","no","no",NA,NA,"Clear","2 golden eagle","6:11","strut","orange","9","O9","white","462","W462","adult",NA,"6:02, 6:26",NA,NA,NA,"6:07","6:12","29","29","1",NA,NA,NA,"yes",NA,NA,"?. Mark done up at 7:22 and flushed birds. Stopped 7:22. Predator disturbance - all birds go down. Eagle sat on ridge. at 6:48 birds got back up but eagle sat there. """
"binder","16","1989","4","20","5:48","White","north","None","Calm","2 to 5","no","no",NA,NA,"Clear","2 golden eagle","6:11","copulation","orange",NA,NA,"white",NA,NA,NA,NA,"6:02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"?. Mark done up at 7:22 and flushed birds. Stopped 7:22. Predator disturbance - all birds go down. Eagle sat on ridge. at 6:48 birds got back up but eagle sat there. """
