"regression of strut rate vs. distance to hens, time from sunrise",,,,,,,,,, ,,,,,,,
"year = all, no malaria vs. malaria, males of unknown malarial status not included",,,,,,,,,, ,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,STRUTS,TIME FROM,DIST. TO,,,predicted,,,struts,,resids,,,,,,
MALARIA,/5 MIN,SUNRISE,HENS,YEAR,BREED,struts,resids,,squared,struts,squared,resids,,,,,
---------,---------,---------,---------,---------,---------,---------,---------,,---------,---------,---------,---------,,,Regression Output:,,
0,0,0.015,3,90,0,11.13364857,-11.133769,,0,0,123.9608121,-11.133769,,,,,
0,22,0.000,2,90,0,15.9904,6.00952,,484,22,36.11433063,6.00952,,,,,
0,23,0.006,3,90,0,11.92903277,11.070847,,529,23,122.5636533,11.070847,,,,,
0,4,0.053,3,90,0,7.768561369,-3.7686814,,16,4,14.20295949,-3.7686814,,,,,
0,4,0.034,3,89,0,9.420513244,-5.4206333,,16,4,29.38326537,-5.4206333,,,,,
0,5,0.028,0,88,0,20.62568051,-15.62568,,25,5,244.1618755,-15.62568,,,,,
0,48,0.009,1,89,1,18.76691576,29.233044,,2304,48,854.5708615,29.233044,,,,,
0,27,0.010,3,89,0,11.50074893,15.499131,,729,27,240.2230618,15.499131,,,,,
0,38,0.037,1,89,0,16.31957961,21.68038,,1444,38,470.0388769,21.68038,,,,,
0,12,0.003,0,89,0,22.82828299,-10.828283,,144,12,117.2517127,-10.828283,,,,,
0,31,-0.004,1,89,1,19.92940042,11.07056,,961,31,122.5572987,11.07056,,,,,
0,19,-0.006,2,89,0,16.47986723,2.5200528,,361,19,6.350666115,2.5200528,,,,,
0,0,0.018,3,89,1,10.82773149,-10.827852,,0,0,117.2423789,-10.827852,,,,,
0,2,0.001,3,89,0,12.3573166,-10.357437,,4,2,107.2765012,-10.357437,,,,,
0,10,0.017,3,89,0,10.9500983,-0.95021833,,100,10,0.902914875,-0.95021833,,,,,
0,47,0.015,1,89,1,18.21626512,28.783695,,2209,47,828.5010979,28.783695,,,,,
0,0,0.033,2,89,0,13.0535967,-13.053677,,0,0,170.3984832,-13.053677,,,,,
0,13,0.034,3,89,0,9.420513244,3.5793667,,169,13,12.81186597,3.5793667,,,,,
0,16,0.038,3,89,0,9.053412886,6.9464672,,256,16,48.25340656,6.9464672,,,,,
0,11,0.045,3,89,0,8.44157881,2.5583012,,121,11,6.54490503,2.5583012,,,,,
0,24,0.009,1,89,0,18.76691576,5.2330442,,576,24,27.3847516,5.2330442,,,,,
0,25,0.017,1,89,0,18.0938983,6.9060617,,625,25,47.6936882,6.9060617,,,,,
0,16,0.046,1,89,0,15.52419545,0.47576458,,256,16,0.226351936,0.47576458,,,,,
0,28,0.006,1,89,0,19.01164938,8.9883106,,784,28,80.78972744,8.9883106,,,,,
0,12,0.042,3,89,0,8.68631244,3.3135676,,144,12,10.97973024,3.3135676,,,,,
0,22,0.049,3,89,0,8.135661815,13.864218,,484,22,192.2165408,13.864218,,,,,
0,26,0.021,0,89,0,21.29869795,4.7013021,,676,26,22.10224144,4.7013021,,,,,
0,26,0.031,1,89,0,16.80904688,9.1909131,,676,26,84.47288361,9.1909131,,,,,
0,16,0.017,3,89,1,10.9500983,5.0497817,,256,16,25.50029522,5.0497817,,,,,
0,36,0.011,1,89,1,18.58336557,17.416594,,1296,36,303.3377466,17.416594,,,,,
0,5,0.010,2,89,0,15.07264893,-10.072729,,25,5,101.4598695,-10.072729,,,,,
0,31,0.053,1,89,1,14.85117801,16.148782,,961,31,260.7831601,16.148782,,,,,
0,9,0.040,0,89,0,19.64674607,-10.646746,,81,9,113.3532004,-10.646746,,,,,
0,1,0.019,3,89,0,10.70536476,-9.7054847,,1,1,94.19643326,-9.7054847,,,,,
0,11,0.040,3,89,0,8.931046071,2.068834,,121,11,4.28007412,2.068834,,,,,
0,18,0.038,1,89,0,16.19721289,1.8027472,,324,18,3.249897467,1.8027472,,,,,
0,17,0.000,0,89,0,23.1342,-6.1342,,289,17,37.62840964,-6.1342,,,,,
0,10,0.016,3,89,0,11.01128176,-1.0114017,,100,10,1.022933399,-1.0114017,,,,,
0,16,0.015,3,89,1,11.07246512,4.9274149,,256,16,24.2794176,4.9274149,,,,,
0,8,0.012,3,89,0,11.37838211,-3.3785022,,64,8,11.41427712,-3.3785022,,,,,
0,3,0.035,3,89,0,9.298146429,-6.2982665,,9,3,39.66816091,-6.2982665,,,,,
0,2,-0.001,2,89,0,16.11276681,-14.112847,,4,2,199.1724504,-14.112847,,,,,
0,17,0.074,3,89,1,5.933059315,11.066821,,289,17,122.474527,11.066821,,,,,
0,8,0.004,0,89,1,22.76709958,-14.7671,,64,8,218.0672424,-14.7671,,,,,
0,19,0.005,3,89,1,11.99021618,7.0096638,,361,19,49.13538659,7.0096638,,,,,
0,11,0.019,3,89,0,10.70536476,0.29451528,,121,11,0.08673925,0.29451528,,,,,
0,0,0.008,3,89,0,11.68429917,-11.684419,,0,0,136.5256474,-11.684419,,,,,
0,35,0.013,1,89,1,18.39981539,16.600145,,1225,35,275.564814,16.600145,,,,,
0,2,0.010,0,89,0,22.21644893,-20.216449,,4,2,408.7048102,-20.216449,,,,,
0,44,0.048,1,89,1,15.34064518,28.659315,,1936,44,821.3563363,28.659315,,,,,
0,14,0.010,1,89,1,18.70573236,-4.7057724,,196,14,22.14429388,-4.7057724,,,,,
0,11,0.028,3,89,0,9.909980506,1.0898995,,121,11,1.18788092,1.0898995,,,,,
0,4,0.007,0,89,0,22.52236598,-18.522366,,16,4,343.0780422,-18.522366,,,,,
0,6,0.002,2,89,0,15.80684979,-9.8069298,,36,6,96.1758721,-9.8069298,,,,,
0,19,-0.008,3,89,0,13.09151743,5.9083626,,361,19,34.90874861,5.9083626,,,,,
0,0,0.003,3,89,0,12.17376639,-12.173886,,0,0,148.2035003,-12.173886,,,,,
0,0,-0.006,3,89,1,12.96915063,-12.969271,,0,0,168.2019903,-12.969271,,,,,
0,17,0.007,0,89,0,22.52236598,-5.522366,,289,17,30.49652624,-5.522366,,,,,
0,43,0.010,1,89,1,18.64454893,24.355411,,1849,43,593.186045,24.355411,,,,,
0,10,0.033,0,89,1,20.1973967,-10.197397,,100,10,103.9869056,-10.197397,,,,,
0,33,0.046,1,89,1,15.52419545,17.475765,,1089,33,305.4023623,17.475765,,,,,
0,12,0.032,3,89,0,9.604063511,2.3958165,,144,12,5.739936702,2.3958165,,,,,
0,4,0.012,3,89,0,11.37838211,-7.3785022,,16,4,54.44229472,-7.3785022,,,,,
0,5,0.013,0,89,0,21.97171539,-16.971715,,25,5,288.03911,-16.971715,,,,,
0,27,0.014,2,89,0,14.76673193,12.233188,,729,27,149.6508886,12.233188,,,,,
0,32,0.025,1,89,0,17.3596975,14.640263,,1024,32,214.3373007,14.640263,,,,,
0,7,0.035,3,89,1,9.359329881,-2.3594499,,49,7,5.567003831,-2.3594499,,,,,
0,0,0.035,3,89,1,9.298146429,-9.2982665,,0,0,86.45775991,-9.2982665,,,,,
0,37,0.014,1,89,1,18.33863193,18.661328,,1369,37,348.2451627,18.661328,,,,,
0,21,0.005,3,89,0,11.99021618,9.0096638,,441,21,81.17404179,9.0096638,,,,,
0,34,0.026,1,89,1,17.29851414,16.701446,,1156,34,278.9382985,16.701446,,,,,
0,11,0.005,3,89,0,11.99021618,-0.99033618,,121,11,0.980765749,-0.99033618,,,,,
0,18,0.004,0,89,0,22.76709958,-4.7670996,,324,18,22.7252386,-4.7670996,,,,,
0,12,0.034,0,89,1,20.13621324,-8.1362133,,144,12,66.19796686,-8.1362133,,,,,
0,23,0.034,3,89,0,9.420513244,13.579367,,529,23,184.3992081,13.579367,,,,,
0,2,0.023,0,89,0,21.11514768,-19.115148,,4,2,365.3888831,-19.115148,,,,,
0,0,0.017,3,89,0,10.9500983,-10.950218,,0,0,119.9072742,-10.950218,,,,,
0,35,0.015,0,89,0,21.84934857,13.150651,,1225,35,172.9396217,13.150651,,,,,
0,1,0.004,3,89,0,12.05139958,-11.05152,,1,1,122.1360943,-11.05152,,,,,
0,14,0.051,2,89,0,11.46282818,2.5370918,,196,14,6.436834802,2.5370918,,,,,
0,36,0.009,1,89,0,18.76691576,17.233044,,1296,36,296.9778055,17.233044,,,,,
0,2,0.017,3,89,0,10.88891494,-8.8890349,,4,2,79.01494145,-8.8890349,,,,,
0,5,0.003,3,89,0,12.17376639,-7.1738864,,25,5,51.46464608,-7.1738864,,,,,
0,35,0.022,1,89,0,17.60443113,17.395529,,1225,35,302.6044292,17.395529,,,,,
0,6,0.013,3,89,0,11.25601539,-5.2561353,,36,6,27.62695829,-5.2561353,,,,,
0,0,0.047,3,89,0,8.258028631,-8.2581486,,0,0,68.1970183,-8.2581486,,,,,
0,24,0.019,1,89,0,17.91034813,6.0896119,,576,24,37.08337309,6.0896119,,,,,
0,6,0.000,3,89,0,12.4185,-6.41862,,36,6,41.1986827,-6.41862,,,,,
0,26,0.009,1,89,0,18.76691576,7.2330442,,676,26,52.3169284,7.2330442,,,,,
0,17,0.025,3,89,0,10.2158975,6.7839825,,289,17,46.02241856,6.7839825,,,,,
0,35,-0.017,3,88,1,13.94808506,21.051795,,1225,35,443.1780727,21.051795,,,,,
0,39,-0.022,0,87,1,25.09206887,13.907931,,1521,39,193.4305447,13.907931,,,,,
0,10,0.032,3,88,1,9.604063511,0.39581653,,100,10,0.156670725,0.39581653,,,,,
0,32,-0.009,0,87,1,23.92958424,8.0704158,,1024,32,65.13161118,8.0704158,,,,,
0,0,-0.002,3,87,0,12.60205021,-12.60217,,0,0,158.8146887,-12.60217,,,,,
0,1,-0.001,0,87,0,23.1953834,-22.195383,,1,1,492.6350265,-22.195383,,,,,
0,22,0.026,3,87,0,10.09353068,11.906349,,484,22,141.7611465,11.906349,,,,,
0,12,0.010,2,87,0,15.07264893,-3.072729,,144,12,9.441663507,-3.072729,,,,,
0,5,-0.001,2,87,1,16.0515834,-11.051663,,25,5,122.1392551,-11.051663,,,,,
0,1,0.020,2,87,0,14.21608131,-13.216161,,1,1,174.6669116,-13.216161,,,,,
0,6,-0.009,2,87,1,16.78578424,-10.785864,,36,6,116.3348622,-10.785864,,,,,
0,14,0.019,3,87,0,10.76654813,3.2333319,,196,14,10.45443518,3.2333319,,,,,
0,27,0.010,2,87,0,15.13383236,11.866088,,729,27,140.8040444,11.866088,,,,,
0,27,0.008,2,87,0,15.31738257,11.682537,,729,27,136.4816708,11.682537,,,,,
0,5,0.021,3,87,1,10.58299795,-5.5831179,,25,5,31.17120549,-5.5831179,,,,,
0,27,-0.019,0,87,0,24.78615188,2.2138481,,729,27,4.90112341,2.2138481,,,,,
0,7,-0.008,0,88,0,23.86840083,-16.868401,,49,7,284.5429523,-16.868401,,,,,
0,9,-0.014,0,87,0,24.35786807,-15.357868,,81,9,235.8641095,-15.357868,,,,,
0,2,0.038,2,87,0,12.68649625,-10.686576,,4,2,114.2029066,-10.686576,,,,,
0,29,0.010,0,87,0,22.27763236,6.7223676,,841,29,45.19022615,6.7223676,,,,,
0,31,0.010,0,87,0,22.21644893,8.783551,,961,31,77.15076817,8.783551,,,,,
0,17,0.017,1,87,0,18.03271494,-1.0327549,,289,17,1.066582683,-1.0327549,,,,,
0,14,-0.024,0,87,0,25.27561914,-11.275619,,196,14,127.1395838,-11.275619,,,,,
0,16,0.038,0,87,1,19.76911289,-3.7691128,,256,16,14.2062113,-3.7691128,,,,,
0,36,0.001,0,87,1,23.01183319,12.988167,,1296,36,168.692482,12.988167,,,,,
0,5,0.012,3,87,1,11.37838211,-6.3785022,,25,5,40.68529032,-6.3785022,,,,,
0,7,0.045,1,87,0,15.58537881,-8.5854188,,49,7,73.70941597,-8.5854188,,,,,
0,32,0.006,2,87,0,15.50093277,16.498987,,1024,32,272.216572,16.498987,,,,,
0,19,-0.021,0,87,0,24.96970205,-5.9697021,,361,19,35.63734316,-5.9697021,,,,,
0,24,-0.004,0,87,0,23.50130042,0.49869958,,576,24,0.248701271,0.49869958,,,,,
0,0,0.002,3,87,0,12.23494979,-12.23507,,0,0,149.6969379,-12.23507,,,,,
0,36,0.014,2,87,0,14.76673193,21.233188,,1296,36,450.8482726,21.233188,,,,,
0,29,0.012,0,87,1,22.09408211,6.9059178,,841,29,47.69170066,6.9059178,,,,,
0,42,-0.003,0,87,0,23.44011701,18.559883,,1764,42,344.469257,18.559883,,,,,
0,0,-0.001,2,87,1,16.11276681,-16.112847,,0,0,259.6238384,-16.112847,,,,,
0,20,0.002,3,87,0,12.23494979,7.7649302,,400,20,60.29414101,7.7649302,,,,,
0,43,-0.010,0,87,0,23.99076764,19.009232,,1849,43,361.3509012,19.009232,,,,,
0,0,0.030,3,87,1,9.78761369,-9.7877337,,0,0,95.79973098,-9.7877337,,,,,
0,22,0.001,0,87,0,23.0730166,-1.0730166,,484,22,1.151364624,-1.0730166,,,,,
0,16,-0.014,1,87,1,20.78596807,-4.7860081,,256,16,22.90587353,-4.7860081,,,,,
0,7,0.004,3,87,1,12.05139958,-5.0515196,,49,7,25.51785027,-5.0515196,,,,,
0,16,-0.015,2,87,0,17.33643488,-1.3365149,,256,16,1.786272078,-1.3365149,,,,,
0,0,-0.012,0,87,1,24.17431789,-24.174318,,0,0,584.3976508,-24.174318,,,,,
0,27,0.014,1,87,0,18.33863193,8.6613281,,729,27,75.01860446,8.6613281,,,,,
0,28,0.041,0,87,0,19.52437926,8.4756208,,784,28,71.83614795,8.4756208,,,,,
0,3,0.012,2,87,1,14.95028211,-11.950362,,9,3,142.8111519,-11.950362,,,,,
0,20,0.046,3,87,0,8.380395446,11.619485,,400,20,135.0124317,11.619485,,,,,
0,23,-0.010,0,87,0,23.99076764,-0.99076764,,529,23,0.981620516,-0.99076764,,,,,
0,30,0.017,0,87,0,21.6657983,8.3342017,,900,30,69.45891798,8.3342017,,,,,
0,0,-0.003,2,87,1,16.29631701,-16.296397,,0,0,265.5725552,-16.296397,,,,,
0,24,0.011,3,87,0,11.43956557,12.560314,,576,24,157.7614878,12.560314,,,,,
0,32,0.062,0,87,0,17.68887711,14.311123,,1024,32,204.8082415,14.311123,,,,,
0,18,0.031,0,87,1,20.38094688,-2.3809469,,324,18,5.668908141,-2.3809469,,,,,
0,21,-0.008,0,87,0,23.80721743,-2.8072174,,441,21,7.880469531,-2.8072174,,,,,
0,18,0.015,2,87,1,14.64436512,3.3555549,,324,18,11.25974869,3.3555549,,,,,
0,20,0.001,2,87,0,15.86803319,4.1318868,,400,20,17.07248853,4.1318868,,,,,
0,1,0.037,2,87,0,12.74767961,-11.74776,,1,1,138.009865,-11.74776,,,,,
0,10,0.025,2,87,0,13.7877975,-3.7878775,,100,10,14.34801596,-3.7878775,,,,,
0,0,0.036,1,87,0,16.38076307,-16.380803,,0,0,268.3307069,-16.380803,,,,,
0,39,-0.005,0,87,1,23.56248382,15.437516,,1521,39,238.3169003,15.437516,,,,,
0,34,-0.008,0,87,0,23.80721743,10.192783,,1156,34,103.8928253,10.192783,,,,,
0,34,-0.009,0,87,1,23.92958424,10.070416,,1156,34,101.4132784,10.070416,,,,,
0,32,0.031,0,87,0,20.44213024,11.55787,,1024,32,133.5843589,11.55787,,,,,
0,19,0.026,0,87,0,20.87041414,-1.8704141,,361,19,3.498448905,-1.8704141,,,,,
0,8,0.005,2,87,0,15.56211618,-7.5621962,,64,8,57.18681137,-7.5621962,,,,,
0,41,-0.033,0,87,0,26.0710033,14.928997,,1681,41,222.8749514,14.928997,,,,,
0,0,0.007,3,87,0,11.80666598,-11.806786,,0,0,139.4001956,-11.806786,,,,,
0,31,0.015,0,87,0,21.78816512,9.2118349,,961,31,84.85790222,9.2118349,,,,,
0,0,0.006,2,87,1,15.43974938,-15.439829,,0,0,238.3883195,-15.439829,,,,,
0,1,0.008,3,87,0,11.74548257,-10.745603,,1,1,115.4679838,-10.745603,,,,,
0,2,0.013,2,87,0,14.88909875,-12.889179,,4,2,166.1309353,-12.889179,,,,,
0,27,0.033,1,87,0,16.6254967,10.374463,,729,27,107.6294825,10.374463,,,,,
0,32,0.011,1,87,0,18.58336557,13.416594,,1024,32,180.0049946,13.416594,,,,,
0,3,0.008,2,87,1,15.25619917,-12.256279,,9,3,150.2163749,-12.256279,,,,,
0,0,0.013,2,87,0,14.88909875,-14.889179,,0,0,221.6876513,-14.889179,,,,,
0,26,0.028,3,87,0,9.971163869,16.028716,,676,26,256.9197366,16.028716,,,,,
0,0,0.035,3,87,0,9.359329881,-9.3594499,,0,0,87.59930243,-9.3594499,,,,,
0,30,0.024,3,87,0,10.27708086,19.722799,,900,30,388.9888004,19.722799,,,,,
0,32,0.000,0,87,0,23.1342,8.8658,,1024,32,78.60240964,8.8658,,,,,
0,36,-0.018,0,87,0,24.72496851,11.275032,,1296,36,127.1263466,11.275032,,,,,
0,16,0.017,1,87,0,18.03271494,-2.0327549,,256,16,4.132092483,-2.0327549,,,,,
0,33,0.020,0,87,0,21.35988131,11.640119,,1089,33,135.4923703,11.640119,,,,,
0,7,-0.003,0,87,0,23.44011701,-16.440117,,49,7,270.277447,-16.440117,,,,,
0,8,0.051,3,87,0,7.952111636,0.047768403,,64,8,0.00228182,0.047768403,,,,,
0,0,0.040,0,87,0,19.58556262,-19.585563,,0,0,383.594278,-19.585563,,,,,
0,23,-0.004,0,87,0,23.50130042,-0.50130042,,529,23,0.251302111,-0.50130042,,,,,
0,0,0.008,2,87,1,15.31738257,-15.317463,,0,0,234.6246728,-15.317463,,,,,
0,14,0.000,3,87,0,12.4185,1.58138,,196,14,2.500762704,1.58138,,,,,
0,15,0.026,0,87,0,20.87041414,-5.8704141,,225,15,34.46176171,-5.8704141,,,,,
0,0,-0.002,0,87,0,23.31775021,-23.31775,,0,0,543.7174651,-23.31775,,,,,
0,32,0.013,0,87,0,22.03289875,9.9671013,,1024,32,99.34310832,9.9671013,,,,,
0,20,0.003,1,87,0,19.25638299,0.74357701,,400,20,0.55290677,0.74357701,,,,,
0,2,0.025,3,87,0,10.2158975,-8.2160175,,4,2,67.50294356,-8.2160175,,,,,
0,33,0.000,0,87,1,23.1342,9.8658,,1089,33,97.33400964,9.8658,,,,,
0,17,0.029,0,87,1,20.56449705,-3.5644971,,289,17,12.70563958,-3.5644971,,,,,
0,0,0.033,3,87,1,9.481696696,-9.4818167,,0,0,89.90484793,-9.4818167,,,,,
0,25,-0.003,0,87,0,23.37893361,1.6210664,,625,25,2.627856273,1.6210664,,,,,
0,0,-0.006,3,87,1,12.90796723,-12.908087,,0,0,166.61871,-12.908087,,,,,
0,65,-0.010,0,87,0,24.05195107,40.948049,,4225,65,1676.742717,40.948049,,,,,
0,10,0.031,3,87,0,9.665246875,0.33463312,,100,10,0.111979325,0.33463312,,,,,
0,0,0.010,2,87,0,15.07264893,-15.072729,,0,0,227.1871595,-15.072729,,,,,
0,0,0.057,3,87,0,7.401461011,-7.401581,,0,0,54.7834013,-7.401581,,,,,
0,32,-0.015,0,87,1,24.48023488,7.5197651,,1024,32,56.54686716,7.5197651,,,,,
0,10,0.017,3,87,0,10.88891494,-0.88903493,,100,10,0.790383107,-0.88903493,,,,,
0,33,-0.005,0,87,0,23.56248382,9.4375162,,1089,33,89.06671203,9.4375162,,,,,
0,30,-0.013,3,87,0,13.58098461,16.418895,,900,30,269.580113,16.418895,,,,,
0,0,0.003,3,87,0,12.11258299,-12.112703,,0,0,146.717574,-12.112703,,,,,
0,0,-0.019,2,87,0,17.70353524,-17.703615,,0,0,313.4179841,-17.703615,,,,,
0,21,0.014,2,87,1,14.76673193,6.2331881,,441,21,38.85263389,6.2331881,,,,,
0,11,0.011,2,87,0,15.01146557,-4.0115456,,121,11,16.0924981,-4.0115456,,,,,
0,23,0.012,3,87,0,11.37838211,11.621498,,529,23,135.0592158,11.621498,,,,,
0,7,0.017,0,87,1,21.60461494,-14.604615,,49,7,213.2947793,-14.604615,,,,,
0,11,0.037,2,87,0,12.74767961,-1.7477597,,121,11,3.054663969,-1.7477597,,,,,
0,20,0.012,3,87,0,11.37838211,8.6214978,,400,20,74.33022432,8.6214978,,,,,
0,35,0.049,0,87,0,18.85136182,16.148638,,1225,35,260.7785093,16.148638,,,,,
0,18,0.058,0,87,1,18.05597756,-0.055977569,,324,18,0.003133488,-0.055977569,,,,,
0,9,0.006,0,87,1,22.58354938,-13.583549,,81,9,184.5128034,-13.583549,,,,,
0,32,-0.013,0,87,0,24.29668461,7.7033153,,1024,32,59.34106661,7.7033153,,,,,
0,11,-0.009,2,87,0,16.78578424,-5.7858642,,121,11,33.47622454,-5.7858642,,,,,
0,2,0.028,2,87,0,13.54306387,-11.543144,,4,2,133.2441734,-11.543144,,,,,
0,31,0.003,0,87,0,22.82828299,8.171717,,961,31,66.77695873,8.171717,,,,,
0,33,-0.013,0,87,0,24.29668461,8.7033153,,1089,33,75.74769721,8.7033153,,,,,
0,18,0.010,0,87,0,22.21644893,-4.216449,,324,18,17.77844217,-4.216449,,,,,
0,43,0.015,0,87,1,21.78816512,21.211835,,1849,43,449.9419441,21.211835,,,,,
0,13,0.003,2,87,0,15.74566639,-2.7457464,,169,13,7.539123293,-2.7457464,,,,,
0,33,0.036,0,87,0,19.95266307,13.047337,,1089,33,170.2330028,13.047337,,,,,
0,21,0.001,3,87,1,12.29613319,8.7037468,,441,21,75.75520836,8.7037468,,,,,
0,12,0.017,1,87,0,18.03271494,-6.0327549,,144,12,36.39413168,-6.0327549,,,,,
0,29,0.031,0,87,1,20.38094688,8.6190531,,841,29,74.28807634,8.6190531,,,,,
0,40,-0.017,0,87,1,24.66378506,15.336215,,1600,40,235.1994905,15.336215,,,,,
0,10,0.026,0,87,0,20.80923068,-10.809231,,100,10,116.8394748,-10.809231,,,,,
0,40,-0.021,0,87,1,24.96970205,15.030298,,1600,40,225.909858,15.030298,,,,,
0,36,-0.011,0,87,0,24.11313443,11.886866,,1296,36,141.2975833,11.886866,,,,,
0,23,-0.008,2,87,0,16.66341743,6.3365026,,529,23,40.1512652,6.3365026,,,,,
0,13,0.003,0,87,0,22.88946639,-9.8894664,,169,13,97.80154568,-9.8894664,,,,,
0,39,-0.017,0,87,1,24.66378506,14.336215,,1521,39,205.5270605,14.336215,,,,,
0,34,0.024,0,87,1,21.05396432,12.946036,,1156,34,167.5998481,12.946036,,,,,
0,8,-0.001,2,87,0,16.0515834,-8.0516634,,64,8,64.82928351,-8.0516634,,,,,
0,22,0.033,0,87,1,20.25858006,1.7414199,,484,22,3.032543268,1.7414199,,,,,
0,35,-0.004,0,87,0,23.50130042,11.4987,,1225,35,132.2201017,11.4987,,,,,
0,37,-0.004,0,87,0,23.50130042,13.4987,,1369,37,182.2149017,13.4987,,,,,
0,20,-0.005,2,87,0,16.41868382,3.5812362,,400,20,12.82525272,3.5812362,,,,,
0,30,0.011,0,87,0,22.15526557,7.8447344,,900,30,61.53985781,7.8447344,,,,,
0,34,0.011,0,87,1,22.15526557,11.844734,,1156,34,140.2977235,11.844734,,,,,
0,0,0.056,0,87,0,18.23952774,-18.239528,,0,0,332.6803817,-18.239528,,,,,
0,34,0.008,1,87,1,18.88928257,15.110677,,1156,34,228.3325594,15.110677,,,,,
0,40,-0.010,0,87,1,24.05195107,15.948049,,1600,40,254.3402669,15.948049,,,,,
0,20,0.043,0,87,1,19.34082899,0.65917097,,400,20,0.434506368,0.65917097,,,,,
0,3,0.019,3,87,1,10.70536476,-7.7054847,,9,3,59.37449446,-7.7054847,,,,,
0,29,-0.014,0,87,1,24.35786807,4.6421319,,841,29,21.54938858,4.6421319,,,,,
0,2,0.022,2,87,0,14.03253113,-12.032611,,4,2,144.7837275,-12.032611,,,,,
0,4,-0.012,0,87,1,24.17431789,-20.174318,,16,4,407.0031068,-20.174318,,,,,
0,30,0.006,0,87,0,22.58354938,7.4164506,,900,30,55.0037395,7.4164506,,,,,
0,9,-0.026,3,87,0,14.68228586,-5.6824059,,81,9,32.28973681,-5.6824059,,,,,
0,21,0.008,0,87,0,22.39999917,-1.3999992,,441,21,1.95999776,-1.3999992,,,,,
0,1,0.026,3,87,0,10.09353068,-9.0936507,,1,1,82.69448305,-9.0936507,,,,,
0,3,0.006,2,87,0,15.50093277,-12.501013,,9,3,156.275326,-12.501013,,,,,
0,20,-0.007,0,87,0,23.74603402,-3.746034,,400,20,14.03277073,-3.746034,,,,,
0,3,-0.002,0,87,1,23.31775021,-20.31775,,9,3,412.8109651,-20.31775,,,,,
0,8,0.005,2,87,1,15.56211618,-7.5621962,,64,8,57.18681137,-7.5621962,,,,,
0,33,-0.007,3,87,0,13.03033402,19.969546,,1089,33,398.7827674,19.969546,,,,,
0,30,-0.015,1,87,0,20.90833488,9.0916251,,900,30,82.65764696,9.0916251,,,,,
0,6,0.002,1,87,0,19.37874979,-13.37879,,36,6,178.9920219,-13.37879,,,,,
0,32,0.010,0,87,1,22.21644893,9.783551,,1024,32,95.71787017,9.783551,,,,,
0,43,0.031,0,87,1,20.38094688,22.619053,,1849,43,511.6215586,22.619053,,,,,
0,35,0.032,0,87,0,20.31976351,14.680237,,1225,35,215.5093584,14.680237,,,,,
0,0,-0.009,3,87,0,13.21388424,-13.214004,,0,0,174.6099017,-13.214004,,,,,
0,38,-0.002,0,87,1,23.31775021,14.68225,,1444,38,215.5684651,14.68225,,,,,
0,1,0.050,3,87,0,8.013295,-7.013415,,1,1,49.18798996,-7.013415,,,,,
0,20,-0.006,0,87,1,23.62366723,-3.6236672,,400,20,13.13096398,-3.6236672,,,,,
0,17,0.006,3,87,0,11.92903277,5.0708472,,289,17,25.71349133,5.0708472,,,,,
0,39,-0.023,0,87,1,25.15325232,13.846748,,1521,39,191.7324302,13.846748,,,,,
0,30,0.018,0,87,1,21.54343149,8.4565685,,900,30,71.5135508,8.4565685,,,,,
0,11,0.040,0,87,1,19.58556262,-8.5855626,,121,11,73.71188516,-8.5855626,,,,,
0,27,0.006,0,87,0,22.64473277,4.3552672,,729,27,18.96835238,4.3552672,,,,,
0,24,0.017,1,87,0,18.0938983,5.9060617,,576,24,34.8815648,5.9060617,,,,,
0,23,-0.004,0,87,0,23.50130042,-0.50130042,,529,23,0.251302111,-0.50130042,,,,,
0,0,0.005,3,87,0,11.99021618,-11.990336,,0,0,143.7681574,-11.990336,,,,,
0,0,-0.018,2,87,0,17.58116851,-17.581248,,0,0,309.1002812,-17.581248,,,,,
0,35,-0.017,1,87,1,21.0307017,13.969258,,1225,35,195.1401691,13.969258,,,,,
0,32,-0.013,0,87,0,24.29668461,7.7033153,,1024,32,59.34106661,7.7033153,,,,,
0,35,-0.024,0,87,1,25.21443568,9.7855643,,1225,35,95.75726867,9.7855643,,,,,
0,37,0.010,0,87,1,22.27763236,14.722368,,1369,37,216.7481195,14.722368,,,,,
0,13,-0.016,3,87,0,13.82571824,-0.82583826,,169,13,0.682008832,-0.82583826,,,,,
0,32,0.008,0,87,0,22.46118257,9.5388174,,1024,32,90.98903739,9.5388174,,,,,
0,12,0.021,1,87,0,17.72679795,-5.7268379,,144,12,32.79667233,-5.7268379,,,,,
0,26,0.013,0,87,0,21.97171539,4.0282847,,676,26,16.22707762,4.0282847,,,,,
0,12,0.012,0,87,0,22.09408211,-10.094082,,144,12,101.8904914,-10.094082,,,,,
0,35,0.008,0,87,1,22.46118257,12.538817,,1225,35,157.2219318,12.538817,,,,,
0,28,-0.014,0,87,0,24.35786807,3.6421319,,784,28,13.26512478,3.6421319,,,,,
0,38,-0.021,1,87,1,21.39780205,16.602158,,1444,38,275.6316503,16.602158,,,,,
0,0,0.018,3,87,1,10.82773149,-10.827852,,0,0,117.2423789,-10.827852,,,,,
0,4,-0.018,2,87,0,17.58116851,-13.581248,,16,4,184.4502972,-13.581248,,,,,
0,14,0.010,2,87,0,15.13383236,-1.1339124,,196,14,1.285757331,-1.1339124,,,,,
