,,,,,,ave.,,,,,,,,,,AVE,PREDICTED,,,,,TIME,,,,,,,,,,,AND DIFFERENCE FROM SUNRISE,,,,,,,,,
 ,,,TAG NUMBERS,,STRUTS,STRUTS,,,,,,POOLED,AVG,,,,VALUES,,,,,FROM,DISTANCE,VALUES,,,, , ,,,,,Regression Output:,,,,,,,,
PLASM,LEK NAME,,RIGHT,LEFT,/5 MIN,BY BIRD,SUNRISE,TIME,SUNRISE,TO HENS,,RESIDS,RESIDS,,,,FROM REGR,RESIDS,,,,,,PREGRESS,,,, ,,, ,,Constant,,,26.9561,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,14,,05:48,05:48,0.000,3,,2.00,,,,,7.096,6.90,,,,,,12.00,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,11,,06:47,06:57,0.007,2,,-4.20,,,,,17.56,-6.56,,,,,,15.20,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,11,,06:47,07:22,0.024,2,,-2.13,,,,,14.99,-3.99,,,,,,13.13,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,4,,06:46,06:47,0.001,2,,-11.94,,,,,18.49,-14.49,,,,,,15.94,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,30,,06:25,06:49,0.017,0,,7.92,,,,,25.541,4.46,,,,,,22.08,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,22,,05:51,06:29,0.026,3,,13.14,,,,,4.856,17.14,,,,,,8.86,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,13,,05:52,06:34,0.029,0,,-7.60,,,,,17.43,-4.43,,,,,,20.60,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,0,,06:04,06:01,-0.002,3,,-12.25,,,,,7.273,-7.27,,,,,,12.25,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,13,,06:47,06:45,-0.001,0,,-11.23,,,,,21.96,-8.96,,,,,,24.23,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,3,,06:27,07:21,0.038,2,,-8.56,,,,,13.04,-10.04,,,,,,11.56,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,10,,05:52,06:07,0.010,2,,-4.78,,,,,17.05,-7.05,,,,,,14.78,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,2,,06:27,07:27,0.042,2,,-9.07,,,,,12.42,-10.42,,,,,,11.07,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,36,,06:35,06:49,0.010,0,,13.09,,,,,20.31,15.69,-2.54,,,,,22.91,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,42,,06:23,06:18,-0.003,0,,17.52,,,,,27.251,14.75,,,,,,24.48,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,24,,05:51,06:07,0.011,3,,13.32,,,,,6.153,17.85,,,,,,10.68,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,G303,20,,05:51,06:57,0.046,3,,13.45,,,,,3.205,16.80,,,,,,6.55,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,5,303,4,15.24,05:55,06:24,0.020,3,,-5.60,0.18,0,,,14.03,-10.03,,,,,,9.60,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,48,44,15,,06:40,07:08,0.019,3,,5.31,,,,,14.13,0.87,1.61,,,,,9.69,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,48,44,40,,06:26,06:31,0.003,1,,20.37,,,,,19.66,20.34,,,,,,19.63,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,48,44,45,,06:20,06:40,0.014,1,,26.61,,,,,18.12,26.88,,,,,,18.39,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,48,44,41,,06:23,07:03,0.028,1,,24.26,,,,,16.06,24.94,,,,,,16.74,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,48,44,37,35.60,06:35,07:02,0.019,1,,19.19,19.15,0,,,17.40,19.60,,,,,,17.81,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,35,,06:27,06:21,-0.004,0,,10.44,,,,,22.37,12.63,,,,,,24.56,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,5,,06:47,07:05,0.013,2,,-9.53,,,,,16.74,-11.74,,,,,,14.53,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,30,,06:27,06:39,0.008,0,,6.93,,,,,20.52,9.48,,,,,,23.07,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,1,,06:47,07:40,0.037,2,,-10.64,,,,,13.14,-12.14,,,,,,11.64,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,31,,06:27,06:31,0.003,0,,7.26,,,,,21.34,9.66,,,,,,23.74,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,39,,06:23,06:24,0.001,0,,15.02,,,,,21.65,17.35,,,,,,23.98,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,26,,06:08,05:41,-0.019,0,,-0.30,,,,,24.53,1.47,,,,,,26.30,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,5,,06:47,06:53,0.004,2,,-10.53,,,,,17.98,-12.98,,,,,,15.53,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,35,,06:23,06:57,0.024,0,,13.74,,,,,18.26,16.74,,,,,,21.26,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,W486,0,,06:04,05:59,-0.003,2,,-16.43,,,,,14.011,-14.01,,,,,,16.43,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,0,,06:23,06:34,0.008,2,,-15.11,,,,,17.46,-17.46,,,,,,15.11,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,W486,21,,06:08,06:28,0.014,2,,6.63,,,,,12.537,8.46,,,,,,14.37,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,3,,05:55,06:10,0.010,3,,-7.76,,,,,15.47,-12.47,,,,,,10.76,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,W486,5,,06:00,05:59,-0.001,2,,-11.10,,,,,13.775,-8.77,,,,,,16.10,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,33,,05:49,05:39,-0.007,0,,8.11,,,,,22.78,10.22,,,,,,24.89,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,W486,5,,06:04,06:21,0.012,3,,-5.59,,,,,6.094,-1.09,,,,,,10.59,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,33,,06:05,06:00,-0.003,0,,8.52,,,,,22.27,10.73,,,,,,24.48,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,32,,06:36,06:34,-0.001,0,,7.77,,,,,21.96,10.04,0.38,,,,,24.23,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,486,36,,06:20,06:40,0.014,0,,13.59,,,,,19.70,16.30,,,,,,22.41,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,185,W486,7,19.10,06:12,06:18,0.004,3,,-4.50,0.32,0,,,6.742,0.26,,,,,,11.50,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,41,,06:24,06:30,0.004,1,,21.45,,,,,19.56,21.44,,,,,,19.55,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,39,,05:58,05:45,-0.009,0,,13.86,,,,,23.09,15.91,3.62,,,,,25.14,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,39,,05:54,05:27,-0.019,0,,12.70,,,,,24.53,14.47,,,,,,26.30,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,10,,05:58,06:50,0.036,3,,2.30,,,,,11.66,-1.66,,,,,,7.70,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,36,,05:58,06:09,0.008,1,,16.87,,,,,19.04,16.96,,,,,,19.13,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,725,619,0,27.50,05:57,05:47,-0.007,0,,-24.89,7.05,0,,,22.78,-22.78,,,,,,24.89,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,31,,06:32,06:25,-0.005,0,,6.36,,,,,22.48,8.52,3.34,,,,,24.64,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,32,,06:30,06:30,0.000,0,,7.93,,,,,21.76,10.24,,,,,,24.07,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,31,,06:27,06:04,-0.016,0,,5.03,,,,,24.12,6.88,,,,,,25.97,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,32,,06:27,06:59,0.022,0,,10.58,,,,,18.46,13.54,,,,,,21.42,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,36,,06:30,06:13,-0.012,0,,10.53,,,,,23.50,12.50,,,,,,25.47,,,,,,,,,,,,,,,,,,
0,CORDINGLY,,556,66,20,30.33,06:33,06:27,-0.004,0,,-4.56,5.98,0,,,22.37,-2.37,,,,,,24.56,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,16,,06:48,07:43,0.038,0,,-3.52,,,,,23.713,-7.71,,,,,,19.52,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,16,,06:40,06:20,-0.014,1,,-5.70,,,,,21.515,-5.52,,,,,,21.70,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,32,,06:42,06:29,-0.009,0,,6.86,,,,,27.722,4.28,,,,,,25.14,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,10,,06:55,06:57,0.001,3,,-1.83,,,,,6.978,3.02,,,,,,11.83,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,18,,06:48,08:11,0.058,0,,0.79,,,,,22.062,-4.06,,,,,,17.21,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,5,,06:55,07:25,0.021,3,,-4.52,,,,,5.327,-0.33,,,,,,9.52,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,7,,06:25,06:50,0.017,0,,-15.00,,,,,25.482,-18.48,,,,,,22.00,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,34,,06:40,06:27,-0.009,0,,8.86,,,,,27.722,6.28,,,,,,25.14,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,32,,06:42,06:20,-0.015,0,,6.12,,,,,28.253,3.75,,,,,,25.88,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,501,P502,0,17.00,06:40,06:49,0.006,2,,-15.28,-2.32,0,,,13.185,-13.19,,,,,,15.28,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,444,W447,29,,06:15,06:32,0.012,0,,6.34,,,,,25.954,3.05,,,,,,22.66,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,447,443,2,,05:55,06:17,0.015,0,,-20.25,,,,,19.49,-17.49,-0.58,,,,,22.25,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,447,443,4,,06:00,06:16,0.011,0,,-18.74,,,,,20.11,-16.11,,,,,,22.74,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,447,443,0,,06:10,06:48,0.026,3,,-8.86,,,,,13.10,-13.10,,,,,,8.86,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,447,443,31,13.20,06:00,05:31,-0.020,1,,8.56,-6.59,0,,,23.16,7.84,,,,,,22.44,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,0,,06:04,05:59,-0.003,2,,-16.43,,,,,14.011,-14.01,,,,,,16.43,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,17,,05:43,06:25,0.029,0,,-3.60,,,,,24.480,-7.48,,,,,,20.60,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,0,,06:22,07:10,0.033,3,,-8.03,,,,,4.266,-4.27,,,,,,8.03,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,0,,06:12,05:55,-0.012,0,,-25.47,,,,,27.958,-27.96,,,,,,25.47,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,33,,06:08,06:08,0.000,0,,8.93,,,,,26.956,6.04,,,,,,24.07,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,0,,06:04,05:56,-0.006,3,,-12.66,,,,,7.568,-7.57,,,,,,12.66,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,36,,06:00,06:02,0.001,0,,12.10,,,,,26.838,9.16,,,,,,23.90,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,3,,06:12,06:29,0.012,2,,-11.62,,,,,12.714,-9.71,,,,,,14.62,,,,,,,,,,,,,,,,,,
0,LONG LAKE,,406,P507,0,9.89,06:12,06:10,-0.001,2,,-16.19,-8.11,0,,,13.834,-13.83,,,,,,16.19,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,482,40,,06:16,06:29,0.009,1,,21.03,,,,,18.84,21.16,1.52,,,,,18.97,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,481,4,,06:50,07:07,0.012,0,,-18.66,,,,,20.01,-16.01,,,,,,22.66,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,481,12,,06:05,06:39,0.024,0,,-9.26,,,,,18.26,-6.26,,,,,,21.26,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,481,20,,06:50,06:28,-0.015,1,,-1.86,,,,,22.44,-2.44,,,,,,21.86,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,482,22,,06:23,06:31,0.006,1,,2.62,,,,,19.35,2.65,,,,,,19.38,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,481,0,,06:35,07:17,0.029,3,,-8.53,,,,,12.69,-12.69,,,,,,8.53,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,482,22,,06:20,06:48,0.019,1,,4.27,,,,,17.29,4.71,,,,,,17.73,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,388,482,37,19.63,06:26,06:31,0.003,1,,17.37,0.87,0,,,19.66,17.34,,,,,,19.63,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,364,,33,,06:24,06:29,0.003,2,,17.39,,,,,18.08,14.92,,,,,,15.61,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,364,,22,,06:16,06:55,0.027,1,,5.18,,,,,16.16,5.84,,,,,,16.82,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,364,,4,,05:58,06:24,0.018,0,,-17.92,,,,,19.08,-15.08,1.47,,,,,21.92,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,364,,40,24.75,06:26,06:38,0.008,1,,20.95,6.40,0,,,18.94,21.06,,,,,,19.05,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,22,,06:20,07:07,0.033,0,,1.82,,,,,24.185,-2.18,,,,,,20.18,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,30,,06:15,06:41,0.018,0,,8.08,,,,,25.423,4.58,,,,,,21.92,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,29,,06:40,07:25,0.031,0,,8.65,,,,,24.303,4.70,,,,,,20.35,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,6,,06:40,06:27,-0.009,2,,-11.09,,,,,14.482,-8.48,,,,,,17.09,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,20,,06:43,06:35,-0.006,0,,-4.73,,,,,27.428,-7.43,,,,,,24.73,,,,,,,,,,,,,,,,,,
0,MUD SPRINGS,,344,W413,3,18.33,06:10,06:07,-0.002,0,,-21.31,-3.10,0,,,27.133,-24.13,,,,,,24.31,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,11,,06:01,06:59,0.040,0,,-8.28,,,,,15.79,-4.79,,,,,,19.28,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,41,,06:35,06:38,0.002,1,,21.20,,,,,19.87,21.13,,,,,,19.80,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,39,,06:40,06:08,-0.022,0,,12.29,,,,,28.843,10.16,,,,,,26.71,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,9,,06:01,06:10,0.006,0,,-14.32,,,,,20.83,-11.83,,,,,,23.32,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,40,,06:45,06:20,-0.017,0,,13.87,,,,,28.430,11.57,,,,,,26.13,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,18,,06:05,06:17,0.008,3,,6.99,,,,,15.78,2.22,,,,,,11.01,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,31,,06:52,06:40,-0.008,2,,13.99,,,,,19.83,11.17,,,,,,17.01,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,34,,06:40,07:14,0.024,0,,12.74,,,,,24.951,9.05,,,,,,21.26,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,9,,06:55,07:25,0.021,3,,-0.52,,,,,5.327,3.67,,,,,,9.52,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,21,,06:55,06:57,0.001,3,,9.17,,,,,6.978,14.02,,,,,,11.83,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,0,,06:40,07:06,0.018,3,,-9.85,,,,,5.563,-5.56,,,,,,9.85,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,20,,06:48,07:50,0.043,0,,1.06,,,,,23.301,-3.30,,,,,,18.94,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,43,,06:45,07:07,0.015,0,,20.75,,,,,25.659,17.34,,,,,,22.25,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,29,,06:48,06:28,-0.014,0,,3.28,,,,,28.135,0.86,,,,,,25.72,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,40,,06:50,06:35,-0.010,0,,14.70,,,,,27.840,12.16,,,,,,25.30,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,39,,06:50,06:25,-0.017,0,,12.87,,,,,28.430,10.57,,,,,,26.13,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,0,,06:52,07:35,0.030,3,,-8.45,,,,,12.59,-12.59,,,,,,8.45,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,4,,06:07,05:50,-0.012,0,,-21.47,,,,,23.50,-19.50,,,,,,25.47,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,0,,06:00,06:58,0.040,0,,-19.28,,,,,15.79,-15.79,,,,,,19.28,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,9,,05:57,05:44,-0.009,0,,-16.14,,,,,23.09,-14.09,,,,,,25.14,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,38,,06:50,06:20,-0.021,1,,15.48,,,,,23.26,14.74,,,,,,22.52,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,16,,06:07,06:09,0.001,0,,-7.90,,,,,21.55,-5.55,,,,,,23.90,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,34,,06:40,06:51,0.008,1,,14.87,,,,,19.04,14.96,,,,,,19.13,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,2,,06:01,06:26,0.017,0,,-20.00,,,,,19.18,-17.18,,,,,,22.00,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,22,,06:45,06:44,-0.001,1,,1.87,,,,,20.28,1.72,,,,,,20.13,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,11,,06:05,06:24,0.013,0,,-11.50,,,,,19.80,-8.80,,,,,,22.50,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,43,,06:45,06:12,-0.023,0,,16.21,,,,,28.902,14.10,,,,,,26.79,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,13,,05:57,06:06,0.006,0,,-10.32,,,,,20.83,-7.83,,,,,,23.32,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,37,,06:45,06:59,0.010,0,,14.09,,,,,26.131,10.87,,,,,,22.91,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,5,,06:00,06:45,0.031,0,,-15.35,,,,,17.12,-12.12,0.61,,,,,20.35,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,16,,06:25,06:50,0.017,0,,-6.00,,,,,25.482,-9.48,,,,,,22.00,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,11,,06:55,07:12,0.012,3,,0.41,,,,,6.094,4.91,,,,,,10.59,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,38,,06:42,07:03,0.015,0,,15.67,,,,,25.718,12.28,,,,,,22.33,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,35,,06:40,06:06,-0.024,0,,8.13,,,,,28.961,6.04,,,,,,26.87,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,34,,06:20,06:07,-0.009,0,,8.86,,,,,27.722,6.28,,,,,,25.14,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,36,,06:40,07:02,0.015,1,,17.77,,,,,17.91,18.09,,,,,,18.23,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,39,,06:42,06:09,-0.023,0,,12.21,,,,,28.902,10.10,,,,,,26.79,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,9,,06:05,05:44,-0.015,0,,-16.80,,,,,23.92,-14.92,,,,,,25.80,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,35,,06:45,06:56,0.008,0,,11.84,,,,,26.307,8.69,,,,,,23.16,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,35,,06:40,06:16,-0.017,1,,12.97,,,,,22.64,12.36,,,,,,22.03,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,40,,06:42,06:12,-0.021,0,,13.46,,,,,28.725,11.28,,,,,,26.54,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,4,,06:50,07:02,0.008,0,,-19.07,,,,,20.52,-16.52,,,,,,23.07,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,32,,06:25,06:40,0.010,0,,9.17,,,,,26.072,5.93,,,,,,22.83,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,14,,06:06,05:58,-0.006,3,,1.34,,,,,17.83,-3.83,,,,,,12.66,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,4,,06:42,07:01,0.013,0,,-18.50,,,,,25.836,-21.84,,,,,,22.50,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,4,,06:07,05:59,-0.006,0,,-20.73,,,,,22.58,-18.58,,,,,,24.73,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,43,,06:50,07:35,0.031,0,,22.65,,,,,24.303,18.70,,,,,,20.35,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,35,,06:40,06:15,-0.017,0,,8.87,,,,,28.430,6.57,,,,,,26.13,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,18,,06:05,06:39,0.024,0,,-3.26,,,,,18.26,-0.26,,,,,,21.26,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,109,4,,06:05,05:54,-0.008,1,,-16.95,,,,,21.31,-17.31,,,,,,20.95,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,273,R109,0,22.43,06:48,07:33,0.031,3,,-8.28,1.49,0,,,4.443,-4.44,,,,,,8.28,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,29,,06:26,06:52,0.018,2,,15.13,,,,,15.92,13.08,,,,,,13.87,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,1,,06:20,07:15,0.038,3,,-6.46,,,,,11.35,-10.35,1.36,,,,,7.46,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,0,,06:06,05:44,-0.015,0,,-25.88,,,,,24.02,-24.02,,,,,,25.88,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,34,,06:16,06:37,0.015,1,,15.69,,,,,18.01,15.99,,,,,,18.31,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,36,,06:16,06:29,0.009,1,,17.03,,,,,18.84,17.16,,,,,,18.97,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,234,432,34,22.33,06:23,06:31,0.006,1,,14.62,5.02,0,,,19.35,14.65,,,,,,19.38,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,31,,06:25,06:20,-0.003,1,,10.54,,,,,20.69,10.31,5.26,,,,,20.46,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,0,,05:54,05:41,-0.009,0,,-25.14,,,,,23.09,-23.09,,,,,,25.14,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,33,,06:24,06:52,0.019,1,,15.27,,,,,17.29,15.71,,,,,,17.73,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,8,,05:57,05:50,-0.005,0,,-16.64,,,,,22.48,-14.48,,,,,,24.64,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,35,,06:10,05:45,-0.017,3,,20.94,,,,,19.58,15.42,,,,,,14.06,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,0,,05:58,05:58,0.000,0,,-24.07,,,,,21.76,-21.76,,,,,,24.07,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,235,,10,16.71,05:58,06:44,0.032,3,,1.80,-2.47,0,,,12.28,-2.28,,,,,,8.20,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,37,,06:23,06:23,0.000,1,,16.96,,,,,20.17,16.83,-0.25,,,,,20.04,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,31,,06:40,06:15,-0.017,1,,8.89,,,,,22.75,8.25,,,,,,22.11,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,18,,06:20,06:57,0.026,1,,1.01,,,,,16.37,1.63,,,,,,16.99,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,38,,06:26,06:38,0.008,1,,18.95,,,,,18.94,19.06,,,,,,19.05,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,42,,06:35,06:45,0.007,1,,22.78,,,,,19.14,22.86,,,,,,19.22,,,,,,,,,,,,,,,,,,
0,NORTH LEK,,462,9,16,30.33,06:40,06:41,0.001,1,,-3.96,10.77,0,,,20.07,-4.07,,,,,,19.96,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,487,488,37,,06:30,07:05,0.024,1,,19.85,,,,,16.57,20.43,1.88,,,,,17.15,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,487,488,38,,06:33,07:40,0.047,1,,23.49,,,,,13.28,24.72,,,,,,14.51,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,487,488,39,,06:25,06:47,0.015,1,,20.77,,,,,17.91,21.09,,,,,,18.23,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,487,488,35,37.25,06:30,06:42,0.008,1,,15.95,20.01,0,,,18.94,16.06,,,,,,19.05,,,,,,,,,,,,,,,,,,
0,SYBILLE SPRINGS,,522,P525,3,,06:15,06:27,0.008,2,,-12.03,,,,,13.009,-10.01,,,,,,15.03,,,,,,,,,,,,,,,,,,
